7.7761	2.5835	0.07256	0.06441
8.3032	2.7766	0.08338	0.06456
23.8755	5.1218	0.07143	0.06465
10.5368	3.2353	0.07224	0.06492
8.8039	2.459	0.08387	0.06507
11.1264	3.3575	0.07261	0.06553
10.0682	2.4453	0.14173	0.06603
2.2414	1.6635	0.11396	0.06665
8.5628	2.8152	0.07463	0.06679
8.9143	3.5781	0.07393	0.06796
8.436	2.8148	0.07442	0.06817
5.7299	2.062	0.0708	0.06949
5.887	1.6802	0.16681	0.07132
8.8547	2.5636	0.06811	0.07274
9.3764	2.2618	0.07073	0.07384
8.0149	3.2332	0.09003	0.07576
8.366	2.7297	0.07228	0.07582
4.233	1.3505	0.11077	0.07704
7.0436	2.9662	0.08855	0.07797
14.8385	4.3427	0.09183	0.07826
3.4709	1.6919	0.10971	0.07912
7.0922	3.1687	0.08936	0.07972
11.3707	4.1625	0.08822	0.07973
5.2329	2.7073	0.1036	0.0798
10.4861	3.0212	0.09049	0.08277
9.0207	4.1271	0.09371	0.08369
6.0264	2.4734	0.09359	0.08435
5.2746	2.3483	0.0937	0.08493
2.4582	1.4021	0.09393	0.08499
7.8521	2.8378	0.09048	0.08552
7.2103	3.0492	0.1128	0.08871
3.3124	1.9527	0.11989	0.08913
4.172	1.6495	0.08801	0.09126
3.4588	1.5373	0.10725	0.09702
10.404	2.8775	0.093	0.09768
3.4149	1.326	0.10794	0.09775
2.5394	1.739	0.11249	0.1006
2.6201	1.7258	0.11535	0.10192
4.1512	1.3854	0.25639	0.10249
6.4478	1.9108	0.1209	0.10378
3.221	1.8273	3.28011	0.10823
3.5153	1.7966	0.13496	0.121
4.192	1.4116	0.15812	0.14215
3.7935	1.4082	0.20679	0.17735
10.1242	1.8044	0.23824	0.20187
24.3268	5.8345	0.23534	0.20357
3.3651	1.4882	194.71767	9.87566
